ID;name;height_cm;weight_kg;overall;potential;pac;sho;pas;dri;def;phy;crossing;finishing;heading_accuracy;short_passing;volleys;dribbling;curve;free_kick_accuracy;long_passing;ball_control;acceleration;sprint_speed;agility;reactions;balance;shot_power;jumping;stamina;strength;long_shots;aggression;interceptions;positioning;vision;penalties;composure;marking;standing_tackle;sliding_tackle;gk_diving;gk_handling;gk_kicking;gk_positioning;gk_reflexes
182695;A. Potter;170;67;63;63;82;50;54;67;36;62;58;50;49;57;45;64;43;52;53;61;84;80;90;56;91;51;74;74;59;49;52;31;60;51;51;57;34;38;34;10;8;15;12;9
193191;K. Berkhamov;181;80;63;63;68;63;65;65;55;56;61;60;62;69;51;66;76;73;65;63;69;67;64;63;64;70;58;55;58;66;52;50;58;59;60;60;55;54;62;6;13;7;15;7
196007;D. Savage;181;70;63;63;75;61;53;68;21;50;51;64;48;54;59;68;69;60;35;66;76;74;80;58;61;55;42;56;57;62;29;12;54;61;67;65;23;16;19;14;15;11;15;9
216744;C. Burgess;194;81;63;72;49;28;43;38;64;67;34;21;63;56;24;38;27;31;39;38;49;49;29;51;35;42;54;64;73;26;60;59;36;38;42;60;64;66;66;9;13;14;15;7
224424;R. Neudecker;174;63;63;77;72;49;64;68;49;49;59;44;33;68;39;65;63;51;66;66;76;69;86;58;83;66;69;64;38;46;54;55;52;64;39;58;50;48;55;9;14;11;15;13
226216;Bruno Ramires;189;77;63;71;59;49;62;63;58;69;49;41;59;74;41;63;41;43;65;62;61;58;68;61;62;64;59;73;70;51;65;41;64;60;48;67;63;63;61;16;10;14;15;13
232360;G. Perrin;169;63;63;77;78;60;57;68;33;58;55;57;60;62;58;66;59;47;53;66;78;78;82;52;85;62;64;67;56;62;48;18;58;56;67;62;38;31;23;12;14;10;8;6
205481;M. Bennett;178;64;63;73;80;58;56;67;37;64;60;58;59;56;55;66;61;56;51;67;84;76;71;63;65;57;79;55;67;60;66;46;60;56;58;62;23;41;28;14;15;10;10;7
213417;S. Coulthirst;180;77;63;70;78;60;53;63;23;61;52;62;58;58;40;61;50;26;49;63;78;78;74;60;64;62;78;60;71;60;31;12;57;54;57;55;31;12;16;8;15;13;13;10
232105;R. Peiponen;175;69;63;69;76;46;55;60;56;57;68;42;52;57;46;57;53;31;47;57;77;76;75;58;72;56;73;74;48;46;55;56;54;53;40;52;55;58;58;11;14;8;10;15
234921;G. Nutz;170;64;63;69;75;56;59;66;48;59;52;58;52;62;54;67;64;42;54;60;76;75;82;60;57;62;62;63;61;48;48;41;55;66;48;69;52;47;52;14;9;12;5;6
210858;S. Pecorini;190;81;63;68;71;39;55;55;59;70;62;31;54;58;32;52;58;48;53;58;69;73;63;59;49;59;64;68;74;40;63;60;40;44;39;58;55;63;64;14;13;8;13;10
233386;P. Yrizar;184;71;63;68;78;61;44;65;21;57;36;66;62;49;46;67;40;32;40;63;74;82;65;52;62;60;64;51;67;54;38;15;59;52;60;48;14;19;16;6;6;5;10;14
234154;C. Martinez;170;79;63;71;75;52;59;68;36;58;54;51;57;64;53;69;60;57;60;64;76;75;79;57;76;57;60;59;58;49;55;20;56;54;57;63;37;35;42;12;10;7;7;9
221355;N. Thomas;178;80;63;69;84;60;54;66;34;58;60;59;33;53;56;66;61;45;51;62;86;82;81;54;81;63;77;66;63;63;33;39;54;50;59;55;38;30;27;11;14;15;13;10
234667;Nadjack;184;74;63;70;76;42;52;60;57;70;62;28;41;58;39;60;54;32;48;58;72;79;67;57;59;71;81;79;64;43;72;58;56;37;31;65;55;62;64;10;9;11;9;12
241067;A. Romero;184;75;63;74;58;45;64;59;61;62;57;39;60;73;38;63;45;49;72;57;57;59;47;61;51;58;61;68;56;43;70;64;47;56;55;52;62;60;60;9;5;10;7;14
186539;B. Kukeli;180;72;63;63;60;49;60;57;65;69;57;42;57;65;48;51;48;53;59;58;53;66;71;64;70;64;68;80;65;48;66;64;60;62;55;67;63;71;59;13;16;11;16;13
225708;R. Castro;181;70;63;63;59;34;57;60;61;50;48;30;60;66;31;58;37;35;63;62;64;55;59;64;66;46;64;82;29;29;60;67;44;55;44;59;59;60;59;12;15;9;15;15
207533;A. Kaluđerović;180;77;63;63;63;65;43;57;24;63;34;67;63;52;62;57;38;30;33;58;60;65;54;56;62;65;63;59;68;60;56;21;66;46;69;54;15;21;22;7;11;10;7;14
212910;A. Gnanduillet;193;93;63;68;68;64;43;59;32;78;40;59;70;44;60;63;51;62;40;54;65;70;71;49;29;79;64;61;86;65;81;20;54;38;59;36;25;31;37;6;16;15;12;6
211887;L. Odak;176;74;63;64;64;53;57;64;62;58;59;40;58;63;58;62;68;72;59;63;71;59;76;61;74;70;62;67;58;66;48;61;42;37;65;38;59;67;62;14;10;12;11;8
205232;D. McGeouch;178;69;63;66;65;50;59;68;48;65;43;39;52;65;42;67;43;45;62;69;63;67;68;63;81;69;62;67;67;56;59;42;61;69;52;69;43;54;52;10;11;15;14;15
160176;R. Moraganoz;175;71;63;63;70;32;48;57;65;63;50;27;61;53;26;51;45;32;46;58;72;69;76;55;78;44;59;65;61;29;64;63;36;43;37;59;65;67;63;7;10;7;9;14
209073;R. Quijada;186;79;63;63;62;29;44;49;67;56;50;29;70;53;25;46;33;32;24;55;61;63;42;64;45;29;64;64;46;26;69;65;43;41;40;40;67;67;63;6;8;6;15;16
218033;J. Oosterwijk;194;84;63;70;55;63;54;54;28;68;49;63;70;63;55;51;53;46;52;58;52;58;56;53;52;65;66;63;74;65;60;23;64;49;58;60;21;25;24;10;16;15;8;9
239025;I. Niane;187;71;63;82;78;63;45;58;19;60;37;69;62;48;47;62;47;50;42;56;81;76;52;54;45;60;68;58;70;60;35;11;56;48;62;57;15;14;16;10;7;8;6;15
210610;I. Zuev;186;78;63;71;49;39;45;43;62;67;37;27;68;49;33;36;50;66;57;47;53;46;51;57;61;55;85;58;73;53;59;53;36;32;43;57;64;62;65;11;10;14;9;11
212914;Kim Gyeong Min;185;80;63;66;41;36;52;52;61;76;32;20;54;64;22;47;23;30;62;52;51;33;73;56;63;57;75;72;77;52;77;59;43;56;37;53;63;64;60;10;12;11;11;11
205747;M. Sourzac;184;78;63;66;63;62;57;65;55;60;18;12;16;33;14;26;12;12;23;29;55;55;55;58;58;30;68;30;65;14;17;18;16;24;24;21;14;11;16;63;62;57;60;65
169907;S. Miller;173;71;63;63;78;61;44;66;25;62;34;64;55;44;57;62;37;45;40;64;79;78;81;61;89;63;60;74;66;54;36;24;57;58;58;60;23;20;15;16;9;16;10;15
236467;F. Götze;185;78;63;78;53;30;39;44;64;64;35;26;67;48;33;38;29;28;38;42;55;52;66;56;64;41;63;59;69;27;56;58;23;35;30;43;63;68;66;13;13;11;12;7
218292;D. Djigla;175;73;63;70;83;54;57;64;24;59;61;57;46;63;50;62;49;33;61;68;85;81;72;52;53;49;73;64;58;53;53;18;56;47;47;58;23;25;18;7;13;9;11;6
225204;Raúl Guti;178;75;63;69;65;52;57;60;59;72;45;48;61;67;44;60;47;44;66;62;66;64;52;61;70;63;57;72;74;50;73;66;61;51;53;58;47;64;61;8;15;12;11;11
229300;S. Barry;183;77;63;66;80;48;57;67;58;72;65;45;52;62;40;68;53;32;54;65;78;81;68;59;69;63;81;72;73;41;69;49;59;49;43;60;57;63;65;12;8;12;6;7
200629;A. Santurro;192;86;63;66;67;64;67;63;46;61;12;17;10;33;20;12;18;11;37;29;42;49;53;43;50;39;50;32;46;14;41;21;13;24;22;45;13;13;12;67;64;67;61;63
214197;J. Guillermo;176;76;63;65;58;44;59;65;60;67;53;28;64;65;32;65;41;36;63;64;66;51;64;65;73;65;60;59;72;59;65;63;58;62;42;63;60;59;52;16;10;8;15;10
221365;T. Karagounis;179;69;63;64;70;60;63;65;28;44;65;62;45;68;66;64;69;45;66;67;69;70;66;57;70;64;32;33;41;51;69;26;58;53;61;61;31;22;27;13;7;7;13;12
223925;A. Brunst;195;88;63;73;64;61;60;64;41;59;13;14;21;23;13;15;16;15;21;23;40;42;26;59;31;27;57;45;65;13;27;13;9;12;26;26;14;16;13;64;61;60;59;64
237238;S. McTominay;193;88;63;77;64;59;63;57;59;68;66;55;66;68;53;55;45;34;62;64;61;66;54;62;39;64;63;60;75;61;64;57;61;63;62;57;58;60;57;9;6;6;10;11
193206;O. Lee;181;80;63;64;64;57;62;61;51;70;58;55;53;65;49;58;61;54;60;65;60;68;63;57;62;63;71;77;67;57;70;57;56;66;53;67;45;53;46;11;10;10;8;15
210615;Lee Woo Hyeok;185;78;63;69;71;45;62;62;52;68;57;33;60;68;28;59;34;53;62;59;68;73;82;62;61;54;67;79;65;65;60;55;63;65;45;52;55;48;44;8;15;11;7;13
227767;J. Solberg;191;83;63;63;56;50;64;52;59;73;71;44;43;64;25;50;68;65;54;56;55;56;55;58;44;65;63;68;77;55;71;59;57;65;44;57;60;61;64;13;14;6;8;8
237495;A. Ferrante;175;74;63;72;82;62;49;67;21;60;45;62;48;55;53;65;46;46;38;65;83;81;82;59;73;64;64;72;56;62;55;16;63;54;60;73;19;19;12;9;9;13;6;10
221624;J. Martínez;176;75;63;63;71;39;54;58;59;70;56;27;55;59;24;55;49;29;48;58;70;72;67;64;70;59;55;70;71;45;72;55;52;55;38;52;60;61;63;11;14;14;7;7
228536;E. Umeres;166;66;63;72;79;59;52;66;20;54;52;56;52;56;60;68;43;35;53;60;84;75;71;62;80;63;73;60;56;64;38;19;66;52;51;50;15;16;13;12;13;7;8;11
204217;C. Wyke;185;74;63;69;61;60;40;67;25;73;39;65;65;39;52;65;50;49;30;66;58;64;79;56;78;60;84;69;75;52;69;31;64;46;58;50;14;20;17;16;12;15;10;12
152505;J. White;185;78;63;63;62;35;54;55;63;71;65;21;64;52;42;51;35;36;54;54;58;66;64;59;69;56;61;68;75;41;68;64;33;56;42;59;61;64;62;9;13;14;9;11
221369;K. Al Kaabi;173;62;63;65;85;57;55;66;20;48;61;58;41;55;37;65;52;46;49;62;83;86;77;60;83;69;70;63;45;47;30;16;53;54;59;55;16;19;17;8;8;14;11;7
229561;J. Fleita;182;78;63;67;63;32;33;40;63;66;28;27;62;37;27;30;33;27;34;50;64;63;42;61;56;50;73;61;71;26;60;60;29;31;42;57;63;63;69;12;8;14;11;8
230329;Alminho Boas;192;85;63;63;56;72;62;63;14;63;11;15;16;18;21;8;18;25;15;12;12;16;24;52;33;23;32;17;55;20;17;14;7;35;15;33;18;11;9;56;72;62;63;63
231353;E. Iyoha;191;86;63;81;85;62;49;66;17;60;54;60;45;53;52;68;60;40;41;63;79;89;72;64;56;67;59;75;66;65;27;16;64;40;56;55;12;13;13;11;14;13;5;14
168633;D. Grainger;177;78;63;63;63;54;59;59;61;67;58;45;61;64;37;60;67;74;57;52;53;71;71;56;62;69;63;83;61;62;63;63;55;49;53;66;59;62;61;11;6;13;14;10
240057;C. Mandouki;180;73;63;65;60;51;60;60;63;65;56;47;59;64;45;59;56;38;62;63;57;62;58;58;62;60;64;69;64;52;62;64;58;61;45;59;61;64;63;12;10;7;11;6
220090;Raphael Rossi;188;84;63;64;59;36;43;45;62;71;38;37;58;51;33;42;37;22;42;44;62;56;55;55;48;33;76;56;82;35;62;58;39;41;37;56;64;63;60;12;9;7;10;8
220346;Pedro;187;80;63;75;59;64;54;62;48;67;20;12;24;27;13;12;23;22;31;16;48;48;63;58;55;22;56;43;65;24;20;23;16;22;21;24;11;14;12;59;64;54;67;62
160186;V. Ermazabales;177;69;63;63;73;52;60;67;41;54;65;54;71;61;57;68;42;75;52;59;74;73;82;65;72;53;61;60;52;44;49;35;69;60;41;59;32;45;41;14;14;15;14;12
231098;C. Traoré;180;74;63;68;59;31;47;60;64;70;58;30;59;46;29;67;38;40;49;50;62;56;56;61;65;27;62;77;69;32;66;66;47;39;45;54;64;65;64;13;9;11;12;7
204987;B. Blume;177;73;63;65;72;49;57;66;44;58;54;49;40;62;39;64;42;44;56;61;74;70;77;69;84;55;57;70;58;43;45;38;59;61;47;59;43;50;45;6;9;10;12;16
216763;Dráusio;188;86;63;67;52;30;34;35;65;67;30;26;58;42;32;29;30;37;29;35;53;51;49;47;47;43;66;65;75;25;50;62;26;30;41;44;63;71;69;10;13;11;7;16
213436;W. Lefèvre;185;79;63;63;49;31;51;42;63;66;45;24;61;59;34;34;42;28;64;55;51;48;41;51;42;46;55;53;72;29;68;65;35;39;39;50;65;60;60;11;7;7;15;14
216508;F. Kath;184;74;63;69;71;56;56;67;41;59;61;58;48;59;47;67;55;40;49;68;69;73;68;56;65;59;54;64;60;52;51;42;57;53;49;53;37;43;41;7;8;8;8;15
208573;M. Dyngeland;187;81;63;72;65;62;57;64;41;60;16;13;14;31;15;16;14;14;24;22;41;41;34;60;55;24;54;36;59;13;22;17;14;35;25;28;17;17;16;65;62;57;60;64
223933;G. Nilsson;197;87;63;79;57;64;44;61;31;66;36;65;61;50;64;63;49;38;39;64;52;61;49;56;43;69;44;67;76;57;47;33;62;46;64;55;23;30;25;6;7;8;16;14
236477;A. Claude-Maurice;177;73;63;81;86;59;57;64;37;39;46;61;43;62;58;60;58;46;58;62;87;86;84;49;81;61;48;37;39;58;37;21;58;62;43;66;32;48;40;11;13;15;14;15
214462;I. Arboleda;185;76;63;73;73;58;68;69;56;56;20;16;19;25;20;21;22;17;25;20;54;58;54;48;57;21;65;44;50;14;20;20;12;20;23;39;12;13;15;73;58;68;56;69
232382;T. Takagi;170;64;63;63;78;63;60;65;28;56;69;61;49;56;52;64;73;66;52;62;84;73;76;60;82;70;47;74;50;62;51;26;62;58;67;59;24;26;24;10;13;12;9;9
169150;J. Akpa Akpro;182;69;63;63;82;58;55;65;30;66;61;57;62;57;58;64;56;35;49;61;82;82;83;50;73;63;61;53;78;55;54;16;63;55;54;57;22;37;32;6;7;8;9;7
237246;Y. Quiñones;189;82;63;64;57;31;33;33;63;71;24;31;73;43;25;23;23;28;26;37;60;55;45;65;48;38;45;57;88;27;50;63;22;31;39;49;64;62;51;9;10;7;11;12
239038;R. Basque;184;69;63;74;69;55;60;65;54;61;55;51;60;68;50;65;50;50;60;67;69;69;63;60;66;60;60;68;59;58;57;51;59;56;50;60;49;60;55;8;12;10;10;12
241086;Ruan Renato;187;78;63;68;63;27;37;42;61;69;33;23;63;47;30;32;28;26;34;51;62;63;51;58;57;35;66;59;74;24;70;58;25;29;40;46;56;66;61;9;11;13;9;15
211903;B. Kololli;181;76;63;65;68;63;60;59;53;72;62;63;53;66;65;58;46;46;63;56;65;71;69;59;65;62;68;74;73;65;66;52;72;52;49;66;52;55;51;10;10;15;8;6
239807;D. Frattesi;178;74;63;80;55;51;58;63;51;60;42;40;55;70;47;62;45;41;65;65;63;49;60;62;68;69;62;68;53;55;65;44;64;57;53;55;50;50;63;5;10;8;11;10
240575;Prendes;184;78;63;73;64;31;40;42;64;64;30;24;65;52;22;35;31;26;41;40;62;65;64;56;56;54;66;57;67;25;63;62;28;35;33;53;61;67;65;15;8;11;6;7
230336;Danisco Fachini;184;79;63;63;66;51;51;53;64;71;68;46;48;46;57;49;51;42;57;52;63;68;64;55;70;71;48;65;72;42;83;74;54;39;48;53;60;66;61;9;14;7;9;13
165568;M. Fellah;167;70;63;63;79;59;63;70;42;68;65;57;48;64;64;67;68;62;60;68;82;77;90;64;86;66;91;71;69;61;57;52;64;59;40;62;39;38;36;15;11;11;9;16
166848;N. Danns;175;78;63;63;64;66;63;63;53;67;67;63;55;61;65;60;65;65;58;64;62;65;66;66;73;69;64;70;64;70;72;49;68;63;70;65;47;60;60;6;12;16;14;9
235456;J. Bellegarde;170;66;63;78;68;41;59;66;59;61;47;36;47;65;37;66;37;38;60;64;69;67;73;59;79;51;56;66;60;41;58;60;61;68;35;58;58;64;54;12;15;14;10;9
203457;M. Fetsch;189;85;63;63;55;62;48;55;37;73;42;64;74;55;54;52;44;38;46;59;57;53;56;63;47;71;62;66;82;53;64;40;57;45;63;59;31;33;19;14;13;15;8;10
208577;F. Torsteinbø;182;74;63;64;64;58;61;65;43;63;58;58;44;63;55;63;67;57;53;64;71;59;77;56;66;63;70;75;57;54;62;42;61;67;49;68;42;42;48;9;15;6;8;13
211393;R. Melgrati;190;83;63;71;63;60;61;63;36;62;15;14;16;30;16;17;15;15;26;26;35;37;39;63;44;23;56;35;60;14;27;18;12;32;21;32;15;15;17;63;60;61;62;63
233409;R. Gumny;177;61;63;80;83;26;51;59;60;60;53;22;49;63;25;55;32;31;51;58;81;85;74;58;66;26;59;68;58;30;53;56;40;40;42;52;62;65;59;11;6;13;12;6
237761;M. Kakuda;180;78;63;63;65;33;47;47;62;67;38;26;65;61;32;41;30;35;51;45;68;63;69;64;65;43;63;59;73;34;61;63;42;35;42;38;62;62;56;10;12;6;13;14
241089;C. Bayala;181;75;63;70;69;60;58;64;29;56;60;60;46;61;51;66;60;41;50;64;70;68;63;56;63;70;54;63;59;52;42;27;64;61;52;61;24;29;27;7;13;6;8;10
191937;Kang Ji Yong;187;84;63;63;50;38;36;35;63;77;21;35;67;38;34;31;39;52;30;27;33;64;60;56;46;57;71;77;80;25;71;58;45;46;31;54;65;65;58;14;11;10;9;7
193473;L. Öhman;191;84;63;66;52;33;45;42;62;73;45;23;66;42;30;38;40;41;55;46;47;56;43;60;33;45;39;67;80;39;73;61;31;44;46;60;64;61;55;8;7;12;7;15
221378;C. Ramírez;183;81;63;64;49;31;38;43;62;72;30;23;63;40;28;41;53;63;38;43;53;46;43;58;50;56;76;63;78;24;69;62;30;31;41;54;63;61;63;12;8;6;7;10
227522;M. Fornari;173;68;63;71;72;57;49;75;22;56;41;57;53;55;56;78;46;37;49;73;71;72;80;61;70;55;67;63;60;59;32;18;63;50;54;57;17;20;18;13;12;15;8;14
235970;Mario González;182;68;63;73;73;57;55;65;18;49;62;62;49;61;48;66;42;38;41;64;71;74;68;59;68;52;62;54;50;56;39;16;60;57;39;53;11;15;18;5;15;15;6;13
238786;O. Käuper;187;77;63;73;62;56;58;61;46;67;40;55;58;66;47;58;48;43;64;65;63;61;60;64;59;62;52;67;73;53;56;38;58;65;51;56;43;53;37;12;7;7;13;11
139459;I. Evatt;191;95;63;63;41;34;41;39;59;79;28;32;67;45;28;37;25;31;56;40;40;41;32;60;46;47;62;56;90;25;85;59;30;40;44;59;56;59;56;14;12;34;16;12
208835;Y. M'Changama;173;70;63;64;77;51;58;66;57;59;41;55;41;68;35;65;36;34;62;60;78;76;81;59;82;48;57;56;59;50;61;61;55;66;44;59;57;62;46;10;15;10;9;11
202180;L. McAlinden;186;74;63;70;80;61;45;62;21;59;47;63;61;50;57;62;34;44;40;59;81;79;72;58;57;60;61;60;65;57;40;17;61;43;61;60;18;12;21;15;9;13;13;14
220356;A. Al Dohaim;168;71;63;70;66;27;41;44;61;70;44;22;58;48;31;39;29;25;43;49;64;68;45;52;60;38;77;56;76;24;73;58;30;29;31;36;61;63;60;10;11;15;12;9
231108;S. Hefti;183;78;63;80;73;35;48;54;61;70;41;28;59;51;29;50;35;41;52;55;72;74;62;63;60;51;57;69;72;30;67;60;38;53;47;65;59;64;61;11;12;12;6;8
232644;F. Colela;176;74;63;73;71;57;55;70;65;70;50;57;54;62;52;72;51;50;54;68;72;71;67;71;66;63;62;76;69;55;65;67;53;53;51;51;71;64;58;15;6;14;10;14
239556;K. John;186;74;63;75;63;33;39;47;61;66;32;29;57;54;29;42;30;29;31;54;65;62;47;54;54;44;89;67;68;29;56;64;29;31;43;56;54;67;64;10;5;13;8;6
184772;M. Centeno;180;77;63;65;66;62;58;66;43;62;15;14;14;18;14;13;14;15;22;19;42;43;60;52;32;20;65;36;44;15;13;23;16;25;19;16;15;13;14;66;62;58;62;66
191684;Jung San;191;84;63;63;62;61;58;65;44;62;11;12;11;36;11;14;10;14;32;18;48;40;42;60;52;19;43;30;59;10;36;21;11;28;25;35;11;14;19;62;61;58;62;65
211141;N. Al Subhi;181;76;63;63;63;42;42;48;61;75;54;23;65;46;22;47;66;40;22;45;63;63;56;57;50;70;79;76;75;61;71;62;41;33;39;31;58;60;62;11;11;12;10;15
101317;M. Ratajczak;189;85;63;63;62;64;35;64;44;64;15;12;20;24;12;13;14;11;23;22;40;47;38;66;31;23;64;32;71;13;37;16;14;28;22;40;12;11;11;62;64;35;64;64
232901;M. Ali;185;74;63;75;65;52;57;63;49;63;35;48;36;65;42;59;56;61;68;68;66;64;74;59;63;61;53;74;58;60;66;65;48;57;38;63;41;52;48;15;9;14;10;10
235973;S. Szymański;174;58;63;80;77;49;58;73;29;39;63;53;40;54;47;72;69;62;56;72;78;76;89;55;83;52;59;49;32;36;39;23;44;58;54;65;30;26;32;9;10;10;14;14
211398;M. Caillard;191;86;63;69;63;59;57;65;43;58;13;9;13;32;8;11;15;7;27;24;48;39;34;67;45;21;54;14;80;13;25;15;7;17;18;23;12;15;9;63;59;57;58;65
221894;M. Ben Othman;180;74;63;63;68;58;61;65;17;51;62;56;36;63;62;65;57;53;58;64;67;68;72;56;60;58;53;51;56;62;38;28;61;60;47;58;11;12;13;12;14;13;14;15
233158;Y. Misao;175;70;63;66;71;42;63;55;61;68;67;30;63;64;34;44;68;52;67;63;68;73;75;63;68;66;74;76;63;47;68;58;35;54;46;52;61;62;59;13;12;11;6;12
241094;R. Rivas;181;73;63;74;78;59;58;66;28;47;61;57;49;64;63;70;59;44;56;66;77;78;55;44;65;69;47;46;53;49;33;24;57;48;66;53;21;29;37;14;8;9;6;10
206535;P. Digby;195;70;63;70;74;53;61;60;63;69;58;51;63;64;44;58;48;46;63;65;71;77;58;56;50;57;70;74;70;54;60;61;52;63;52;60;63;64;61;7;10;7;14;14
209607;G. Fabiano;167;68;63;63;75;62;56;67;21;48;62;63;49;58;53;65;58;51;51;62;74;76;78;62;90;69;50;66;45;55;32;31;61;53;58;54;12;17;15;13;14;10;7;11
213959;E. Andersson;178;75;63;71;59;52;67;64;43;50;69;43;32;66;51;63;69;63;66;64;60;59;71;59;72;65;66;62;45;58;45;46;55;66;50;62;37;50;43;8;7;9;15;7
225735;D. Baumann;178;81;63;69;64;61;51;58;25;66;46;63;62;58;49;54;45;32;47;61;63;65;60;58;75;68;65;54;76;56;54;23;59;55;58;46;20;21;23;16;15;8;9;12
229319;J. Cádiz;191;74;63;71;48;63;43;60;29;61;28;65;69;56;60;60;34;26;34;64;56;41;48;60;51;67;52;57;65;56;60;24;62;46;61;61;22;27;24;9;10;7;9;6
176839;E. Nouri;181;75;63;63;75;43;53;57;58;70;60;36;46;57;36;54;45;35;57;57;73;76;70;60;65;60;61;73;64;41;82;59;43;44;54;54;57;61;63;7;7;7;6;13
189895;Vallès;189;82;63;63;68;61;63;63;55;67;65;57;45;64;50;64;64;65;62;66;69;68;59;55;56;74;74;73;69;60;51;55;56;59;67;52;56;58;51;6;10;15;15;10
194759;O. Beckles;191;78;63;68;73;27;43;49;61;72;43;17;61;56;22;41;23;20;42;53;74;72;64;57;60;46;70;73;78;33;56;58;19;32;39;54;60;62;63;14;8;14;13;10
227528;B. Romero;173;73;63;65;86;61;54;65;37;60;55;67;40;58;32;61;40;36;51;65;82;90;80;59;73;69;56;68;62;51;44;39;58;55;38;47;34;36;40;8;7;11;15;12
239048;H. Akbunar;167;61;63;70;81;47;58;64;26;43;56;51;32;60;44;64;43;58;57;61;81;81;74;62;71;51;37;61;31;31;52;16;60;59;50;40;28;25;39;12;5;14;8;13
199881;M. Königs;189;89;63;63;49;61;44;55;26;79;34;56;70;56;59;53;52;46;33;63;53;46;47;62;41;75;64;65;89;57;77;20;64;41;60;66;17;28;15;15;6;16;9;16
150729;R. Lowe;180;72;63;63;49;64;57;59;32;69;56;65;60;57;65;54;40;45;53;60;47;50;71;72;72;63;76;66;71;59;65;36;64;66;69;75;28;27;23;8;11;6;10;7
224969;L. Ndao;178;62;63;69;87;62;56;65;49;45;63;64;61;57;63;64;43;41;53;63;91;83;72;53;75;62;59;48;37;55;59;49;62;57;66;62;40;53;52;7;15;16;11;11
212170;M. Desler;187;73;63;72;75;58;59;68;58;54;49;60;58;67;46;66;54;51;61;67;74;76;82;60;64;58;82;75;44;59;47;52;57;56;58;60;57;60;62;6;10;9;6;7
238282;M. Coulibaly;183;77;63;83;65;47;61;62;54;72;50;39;63;74;43;63;47;45;66;59;66;64;64;64;72;62;68;71;74;50;67;61;52;55;51;61;48;52;59;13;6;12;6;6
239050;S. Çiftpınar;181;74;63;67;60;25;36;36;67;57;32;23;64;46;23;31;22;22;38;37;56;63;37;53;64;34;67;58;62;16;43;65;20;28;51;45;68;69;65;13;14;11;15;11
187338;A. Mehmeti;184;79;63;64;61;64;53;56;28;67;41;66;61;62;65;53;49;47;39;57;58;63;68;56;61;67;73;68;71;58;56;37;66;60;61;60;16;26;20;12;8;10;11;6
199627;H. Pell;193;85;63;67;66;60;59;58;59;77;49;58;64;63;44;57;45;60;62;61;67;66;56;60;54;73;51;83;78;59;74;56;53;61;57;61;58;60;56;6;15;6;10;7
207563;P. Diouf;180;71;63;63;86;60;54;63;25;68;54;59;44;60;62;63;45;34;47;60;82;90;75;57;68;66;73;72;73;55;50;18;59;54;55;64;21;27;24;8;10;8;8;12
216779;F. Ruberto;184;80;63;69;63;65;59;64;43;60;14;18;19;23;14;21;12;12;18;21;44;42;39;55;56;22;50;21;55;13;19;22;18;11;22;24;15;13;13;63;65;59;60;64
158667;T. Bröker;187;86;63;63;77;59;53;60;38;76;58;57;61;57;46;60;40;40;43;59;75;79;58;65;59;70;70;78;77;52;72;32;64;53;61;64;35;37;35;9;7;14;11;12
183499;Y. Amankwah;194;92;63;64;50;32;31;32;60;78;15;25;53;41;15;13;17;16;40;56;65;37;47;50;31;68;67;63;90;14;70;62;55;30;18;55;57;64;60;10;10;8;15;14
193739;I. Pękalski;183;78;63;66;55;46;60;66;61;67;48;34;55;66;57;62;52;49;64;67;64;48;75;67;77;65;73;52;71;49;75;68;50;62;55;70;58;59;63;13;6;8;9;15
226508;G. Taylor;174;62;63;77;76;48;59;62;55;73;55;47;50;66;45;57;49;46;60;62;73;78;77;62;78;53;68;77;69;41;81;44;51;54;55;63;56;60;65;9;14;13;12;9
233164;A. Muric;197;81;63;81;63;61;60;65;45;62;13;12;10;32;16;17;18;11;37;22;44;46;38;59;40;21;62;29;68;14;24;18;11;40;18;33;10;12;13;63;61;60;62;65
186572;W. Atkinson;178;67;63;63;71;54;56;63;54;74;59;54;43;60;47;61;46;48;55;62;71;71;71;54;72;58;55;92;71;51;64;59;59;52;54;58;53;58;47;8;12;12;9;7
233165;M. Beerman;177;66;63;80;87;33;50;68;57;59;54;21;44;59;26;67;28;31;52;62;89;85;89;58;86;29;64;75;54;60;49;56;41;39;38;61;58;61;59;12;13;11;7;6
235981;P. Burner;170;65;63;76;67;41;60;59;62;57;61;48;52;66;29;57;40;28;64;58;67;67;63;61;68;35;65;64;55;33;52;61;53;57;36;56;63;65;62;14;11;14;6;14
191437;A. Al Mazaidi;187;82;63;63;59;68;66;59;38;63;17;18;13;12;17;16;17;15;14;16;39;37;42;54;45;17;26;39;33;12;38;22;12;59;12;33;18;16;14;59;68;66;63;59
198606;T. Andreassen;185;78;63;63;44;59;61;63;60;68;58;52;59;63;66;62;59;48;62;63;51;38;66;62;72;66;81;69;64;64;75;56;62;63;54;59;59;63;61;13;6;6;6;11
226510;D. Grétarsson;185;76;63;72;69;52;57;59;63;65;61;52;53;59;49;59;52;50;63;54;67;70;67;58;66;54;64;68;63;50;66;64;56;50;49;58;64;63;63;6;15;7;14;10
171982;C. Andrew;188;82;63;63;72;60;53;56;46;80;50;63;68;56;44;51;52;25;50;59;68;76;59;61;69;65;82;81;81;53;77;45;54;58;61;57;49;38;41;15;6;10;10;12
